'Elapsed time','MLII','V1'
'27:36.236',-0.430,-0.010
'27:36.239',-0.430,-0.010
'27:36.242',-0.435,0.000
'27:36.244',-0.435,-0.005
'27:36.247',-0.440,-0.005
'27:36.250',-0.445,-0.020
'27:36.253',-0.450,-0.030
'27:36.256',-0.435,-0.015
'27:36.258',-0.430,0.010
'27:36.261',-0.425,-0.005
'27:36.264',-0.420,-0.010
'27:36.267',-0.430,-0.020
'27:36.269',-0.435,-0.020
'27:36.272',-0.435,-0.010
'27:36.275',-0.430,-0.005
'27:36.278',-0.440,0.000
'27:36.281',-0.435,-0.025
'27:36.283',-0.440,-0.015
'27:36.286',-0.440,-0.015
'27:36.289',-0.445,0.000
'27:36.292',-0.440,-0.010
'27:36.294',-0.425,-0.005
'27:36.297',-0.430,-0.015
'27:36.300',-0.425,-0.015
'27:36.303',-0.450,-0.020
'27:36.306',-0.450,-0.010
'27:36.308',-0.440,0.010
'27:36.311',-0.435,0.000
'27:36.314',-0.435,-0.015
'27:36.317',-0.435,-0.015
'27:36.319',-0.440,-0.025
'27:36.322',-0.430,-0.010
'27:36.325',-0.420,-0.005
'27:36.328',-0.425,-0.010
'27:36.331',-0.420,0.000
'27:36.333',-0.430,-0.025
'27:36.336',-0.430,-0.010
'27:36.339',-0.420,-0.010
'27:36.342',-0.420,0.015
'27:36.344',-0.420,-0.005
'27:36.347',-0.415,-0.010
'27:36.350',-0.420,-0.010
'27:36.353',-0.425,-0.005
'27:36.356',-0.430,0.005
'27:36.358',-0.410,0.010
'27:36.361',-0.410,0.010
'27:36.364',-0.405,0.000
'27:36.367',-0.405,0.000
'27:36.369',-0.425,-0.010
'27:36.372',-0.415,-0.005
'27:36.375',-0.425,0.010
'27:36.378',-0.400,0.010
'27:36.381',-0.410,-0.010
'27:36.383',-0.400,-0.010
'27:36.386',-0.395,-0.010
'27:36.389',-0.375,-0.005
'27:36.392',-0.370,0.000
'27:36.394',-0.365,0.005
'27:36.397',-0.370,-0.010
'27:36.400',-0.365,-0.010
'27:36.403',-0.385,-0.015
'27:36.406',-0.365,-0.010
'27:36.408',-0.355,-0.005
'27:36.411',-0.335,-0.005
'27:36.414',-0.325,-0.015
'27:36.417',-0.310,-0.020
'27:36.419',-0.305,-0.020
'27:36.422',-0.275,-0.015
'27:36.425',-0.250,0.005
'27:36.428',-0.250,0.000
'27:36.431',-0.280,-0.020
'27:36.433',-0.295,-0.030
'27:36.436',-0.315,-0.020
'27:36.439',-0.315,-0.010
'27:36.442',-0.305,-0.020
'27:36.444',-0.295,-0.020
'27:36.447',-0.315,-0.030
'27:36.450',-0.320,-0.030
'27:36.453',-0.345,-0.035
'27:36.456',-0.340,-0.025
'27:36.458',-0.330,-0.005
'27:36.461',-0.350,-0.025
'27:36.464',-0.360,-0.025
'27:36.467',-0.355,-0.045
'27:36.469',-0.360,-0.030
'27:36.472',-0.380,-0.020
'27:36.475',-0.390,0.000
'27:36.478',-0.400,-0.010
'27:36.481',-0.415,-0.020
'27:36.483',-0.430,-0.030
'27:36.486',-0.440,-0.025
'27:36.489',-0.435,-0.020
'27:36.492',-0.435,-0.005
'27:36.494',-0.420,0.000
'27:36.497',-0.420,-0.010
'27:36.500',-0.425,-0.020
'27:36.503',-0.435,-0.025
'27:36.506',-0.435,-0.010
'27:36.508',-0.430,-0.010
'27:36.511',-0.430,-0.010
'27:36.514',-0.425,-0.020
'27:36.517',-0.430,-0.020
'27:36.519',-0.440,-0.020
'27:36.522',-0.435,-0.015
'27:36.525',-0.440,-0.020
'27:36.528',-0.440,-0.025
'27:36.531',-0.435,-0.030
'27:36.533',-0.435,-0.040
'27:36.536',-0.440,-0.030
'27:36.539',-0.445,-0.030
'27:36.542',-0.470,-0.020
'27:36.544',-0.500,-0.010
'27:36.547',-0.550,-0.020
'27:36.550',-0.560,-0.030
'27:36.553',-0.545,-0.035
'27:36.556',-0.430,-0.020
'27:36.558',-0.235,-0.010
'27:36.561',0.030,-0.015
'27:36.564',0.340,-0.025
'27:36.567',0.695,-0.055
'27:36.569',1.030,-0.075
'27:36.572',1.260,-0.080
'27:36.575',1.240,-0.095
'27:36.578',1.010,-0.115
'27:36.581',0.665,-0.105
'27:36.583',0.375,-0.080
'27:36.586',0.230,-0.030
'27:36.589',0.170,0.005
'27:36.592',0.120,0.030
'27:36.594',0.000,0.025
'27:36.597',-0.135,-0.010
'27:36.600',-0.200,-0.020
'27:36.603',-0.240,-0.020
'27:36.606',-0.280,-0.005
'27:36.608',-0.340,0.000
'27:36.611',-0.380,-0.015
'27:36.614',-0.410,-0.015
'27:36.617',-0.445,-0.030
'27:36.619',-0.470,-0.030
'27:36.622',-0.480,-0.025
'27:36.625',-0.470,-0.015
'27:36.628',-0.460,-0.010
'27:36.631',-0.475,-0.010
'27:36.633',-0.485,-0.020
'27:36.636',-0.505,-0.025
'27:36.639',-0.500,-0.015
'27:36.642',-0.485,0.000
'27:36.644',-0.480,-0.010
'27:36.647',-0.490,-0.025
'27:36.650',-0.490,-0.020
'27:36.653',-0.500,-0.025
'27:36.656',-0.505,-0.005
'27:36.658',-0.500,0.005
'27:36.661',-0.495,0.000
'27:36.664',-0.495,-0.015
'27:36.667',-0.505,-0.020
'27:36.669',-0.510,-0.020
'27:36.672',-0.500,-0.015
'27:36.675',-0.500,-0.005
'27:36.678',-0.500,-0.015
'27:36.681',-0.510,-0.015
'27:36.683',-0.510,-0.015
'27:36.686',-0.520,-0.030
'27:36.689',-0.520,-0.015
'27:36.692',-0.505,-0.015
'27:36.694',-0.495,-0.025
'27:36.697',-0.485,-0.025
'27:36.700',-0.495,-0.025
'27:36.703',-0.515,-0.035
'27:36.706',-0.510,-0.020
'27:36.708',-0.495,-0.010
'27:36.711',-0.485,-0.015
'27:36.714',-0.495,-0.025
'27:36.717',-0.510,-0.030
'27:36.719',-0.525,-0.025
'27:36.722',-0.520,-0.010
'27:36.725',-0.510,0.000
'27:36.728',-0.495,-0.025
'27:36.731',-0.505,-0.020
'27:36.733',-0.515,-0.030
'27:36.736',-0.520,-0.025
'27:36.739',-0.515,-0.025
'27:36.742',-0.515,-0.010
'27:36.744',-0.515,-0.020
'27:36.747',-0.510,-0.015
'27:36.750',-0.515,-0.030
'27:36.753',-0.525,-0.030
'27:36.756',-0.505,-0.020
'27:36.758',-0.505,-0.010
'27:36.761',-0.495,-0.020
'27:36.764',-0.495,-0.035
'27:36.767',-0.495,-0.025
'27:36.769',-0.490,-0.035
'27:36.772',-0.475,-0.020
'27:36.775',-0.475,-0.015
'27:36.778',-0.455,-0.005
'27:36.781',-0.465,-0.025
'27:36.783',-0.465,-0.030
'27:36.786',-0.470,-0.015
'27:36.789',-0.460,-0.020
'27:36.792',-0.455,-0.005
'27:36.794',-0.440,-0.010
'27:36.797',-0.435,-0.005
'27:36.800',-0.445,-0.015
'27:36.803',-0.445,-0.020
'27:36.806',-0.430,-0.005
'27:36.808',-0.415,-0.005
'27:36.811',-0.390,0.000
'27:36.814',-0.390,-0.005
'27:36.817',-0.390,-0.020
'27:36.819',-0.390,-0.020
'27:36.822',-0.365,-0.005
'27:36.825',-0.345,-0.005
'27:36.828',-0.330,-0.005
'27:36.831',-0.330,-0.015
'27:36.833',-0.325,-0.015
'27:36.836',-0.325,-0.025
'27:36.839',-0.305,-0.010
'27:36.842',-0.295,0.000
'27:36.844',-0.275,-0.030
'27:36.847',-0.285,-0.030
'27:36.850',-0.270,-0.035
'27:36.853',-0.260,-0.040
'27:36.856',-0.240,-0.030
'27:36.858',-0.220,-0.020
'27:36.861',-0.215,-0.015
'27:36.864',-0.210,-0.030
'27:36.867',-0.200,-0.040
'27:36.869',-0.205,-0.035
'27:36.872',-0.195,-0.025
'27:36.875',-0.185,-0.030
'27:36.878',-0.165,-0.030
'27:36.881',-0.155,-0.035
'27:36.883',-0.165,-0.040
'27:36.886',-0.180,-0.045
'27:36.889',-0.185,-0.035
'27:36.892',-0.180,-0.025
'27:36.894',-0.180,-0.030
'27:36.897',-0.185,-0.045
'27:36.900',-0.215,-0.055
'27:36.903',-0.230,-0.045
'27:36.906',-0.240,-0.040
'27:36.908',-0.235,-0.030
'27:36.911',-0.245,-0.035
'27:36.914',-0.245,-0.045
'27:36.917',-0.270,-0.040
'27:36.919',-0.300,-0.045
'27:36.922',-0.300,-0.040
'27:36.925',-0.310,-0.020
'27:36.928',-0.320,-0.030
'27:36.931',-0.320,-0.035
'27:36.933',-0.325,-0.045
'27:36.936',-0.350,-0.040
'27:36.939',-0.350,-0.030
'27:36.942',-0.360,-0.015
'27:36.944',-0.355,-0.025
'27:36.947',-0.360,-0.025
'27:36.950',-0.360,-0.035
'27:36.953',-0.380,-0.030
'27:36.956',-0.390,-0.025
'27:36.958',-0.385,-0.015
'27:36.961',-0.380,-0.015
'27:36.964',-0.375,-0.010
'27:36.967',-0.385,-0.020
'27:36.969',-0.405,-0.025
'27:36.972',-0.395,-0.005
'27:36.975',-0.400,0.000
'27:36.978',-0.385,-0.020
'27:36.981',-0.400,-0.015
'27:36.983',-0.405,-0.025
'27:36.986',-0.405,-0.030
'27:36.989',-0.400,-0.025
'27:36.992',-0.410,-0.015
'27:36.994',-0.395,-0.020
'27:36.997',-0.415,-0.025
'27:37.000',-0.415,-0.020
'27:37.003',-0.425,-0.025
'27:37.006',-0.420,-0.015
'27:37.008',-0.410,-0.005
'27:37.011',-0.400,-0.030
'27:37.014',-0.395,-0.010
'27:37.017',-0.405,-0.020
'27:37.019',-0.410,-0.035
'27:37.022',-0.400,-0.015
'27:37.025',-0.390,-0.010
'27:37.028',-0.380,-0.020
'27:37.031',-0.385,-0.025
'27:37.033',-0.395,-0.020
'27:37.036',-0.410,-0.015
'27:37.039',-0.395,-0.020
'27:37.042',-0.380,-0.010
'27:37.044',-0.370,-0.010
'27:37.047',-0.380,-0.010
'27:37.050',-0.380,-0.020
'27:37.053',-0.390,-0.025
'27:37.056',-0.380,-0.010
'27:37.058',-0.370,-0.010
'27:37.061',-0.360,-0.015
'27:37.064',-0.360,-0.025
'27:37.067',-0.375,-0.025
'27:37.069',-0.385,-0.030
'27:37.072',-0.370,-0.015
'27:37.075',-0.365,-0.005
'27:37.078',-0.355,-0.015
'27:37.081',-0.355,-0.020
'27:37.083',-0.375,-0.015
'27:37.086',-0.380,-0.025
'27:37.089',-0.375,-0.015
'27:37.092',-0.350,0.005
'27:37.094',-0.355,0.010
'27:37.097',-0.360,-0.015
'27:37.100',-0.365,-0.020
'27:37.103',-0.370,-0.020
'27:37.106',-0.365,-0.015
'27:37.108',-0.370,-0.010
'27:37.111',-0.355,-0.010
'27:37.114',-0.350,-0.015
'27:37.117',-0.365,-0.030
'27:37.119',-0.370,-0.015
'27:37.122',-0.360,-0.015
'27:37.125',-0.365,0.000
'27:37.128',-0.345,-0.005
'27:37.131',-0.365,-0.020
'27:37.133',-0.370,-0.030
'27:37.136',-0.370,-0.045
'27:37.139',-0.370,-0.030
'27:37.142',-0.375,-0.010
'27:37.144',-0.355,-0.020
'27:37.147',-0.365,-0.030
'27:37.150',-0.370,-0.030
'27:37.153',-0.380,-0.030
'27:37.156',-0.385,-0.035
'27:37.158',-0.385,-0.025
'27:37.161',-0.370,-0.035
'27:37.164',-0.365,-0.035
'27:37.167',-0.370,-0.030
'27:37.169',-0.375,-0.035
'27:37.172',-0.370,-0.030
'27:37.175',-0.370,-0.030
'27:37.178',-0.375,-0.025
'27:37.181',-0.370,-0.025
'27:37.183',-0.375,-0.040
'27:37.186',-0.380,-0.040
'27:37.189',-0.365,-0.025
'27:37.192',-0.360,-0.015
'27:37.194',-0.355,-0.020
'27:37.197',-0.360,-0.020
'27:37.200',-0.385,-0.030
'27:37.203',-0.385,-0.035
'27:37.206',-0.385,-0.030
'27:37.208',-0.360,-0.010
'27:37.211',-0.350,-0.015
'27:37.214',-0.350,-0.030
'27:37.217',-0.370,-0.040
'27:37.219',-0.375,-0.030
'27:37.222',-0.380,-0.025
'27:37.225',-0.380,-0.010
'27:37.228',-0.370,-0.015
'27:37.231',-0.360,-0.025
'27:37.233',-0.365,-0.030
'27:37.236',-0.375,-0.030
'27:37.239',-0.370,-0.020
'27:37.242',-0.365,-0.010
'27:37.244',-0.360,-0.015
'27:37.247',-0.365,-0.025
'27:37.250',-0.370,-0.020
'27:37.253',-0.380,-0.020
'27:37.256',-0.380,-0.015
'27:37.258',-0.365,-0.005
'27:37.261',-0.380,0.000
'27:37.264',-0.380,-0.020
'27:37.267',-0.375,-0.030
'27:37.269',-0.380,-0.030
'27:37.272',-0.375,-0.030
'27:37.275',-0.370,-0.015
'27:37.278',-0.370,-0.015
'27:37.281',-0.370,-0.025
'27:37.283',-0.375,-0.050
'27:37.286',-0.385,-0.040
'27:37.289',-0.390,-0.040
'27:37.292',-0.380,-0.030
'27:37.294',-0.370,-0.040
'27:37.297',-0.375,-0.030
'27:37.300',-0.375,-0.040
'27:37.303',-0.380,-0.035
'27:37.306',-0.380,-0.040
'27:37.308',-0.375,-0.035
'27:37.311',-0.365,-0.030
'27:37.314',-0.365,-0.035
'27:37.317',-0.380,-0.050
'27:37.319',-0.390,-0.040
'27:37.322',-0.385,-0.040
'27:37.325',-0.370,-0.025
'27:37.328',-0.370,-0.030
'27:37.331',-0.375,-0.040
'27:37.333',-0.375,-0.040
'27:37.336',-0.370,-0.040
'27:37.339',-0.360,-0.030
'27:37.342',-0.360,-0.030
'27:37.344',-0.335,-0.030
'27:37.347',-0.345,-0.045
'27:37.350',-0.340,-0.045
'27:37.353',-0.335,-0.040
'27:37.356',-0.340,-0.030
'27:37.358',-0.330,-0.025
'27:37.361',-0.325,-0.035
'27:37.364',-0.335,-0.045
'27:37.367',-0.330,-0.055
'27:37.369',-0.335,-0.040
'27:37.372',-0.325,-0.045
'27:37.375',-0.300,-0.020
'27:37.378',-0.290,-0.030
'27:37.381',-0.270,-0.030
'27:37.383',-0.255,-0.040
'27:37.386',-0.245,-0.040
'27:37.389',-0.225,-0.035
'27:37.392',-0.215,-0.010
'27:37.394',-0.225,-0.010
'27:37.397',-0.255,-0.030
'27:37.400',-0.285,-0.045
'27:37.403',-0.280,-0.045
'27:37.406',-0.275,-0.025
'27:37.408',-0.285,-0.030
'27:37.411',-0.280,-0.035
'27:37.414',-0.280,-0.045
'27:37.417',-0.290,-0.050
'27:37.419',-0.305,-0.050
'27:37.422',-0.320,-0.040
'27:37.425',-0.300,-0.035
'27:37.428',-0.305,-0.035
'27:37.431',-0.305,-0.045
'27:37.433',-0.325,-0.060
'27:37.436',-0.350,-0.055
'27:37.439',-0.365,-0.050
'27:37.442',-0.360,-0.045
'27:37.444',-0.375,-0.040
'27:37.447',-0.395,-0.055
'27:37.450',-0.395,-0.060
'27:37.453',-0.415,-0.065
'27:37.456',-0.405,-0.040
'27:37.458',-0.400,-0.035
'27:37.461',-0.385,-0.040
'27:37.464',-0.395,-0.050
'27:37.467',-0.405,-0.060
'27:37.469',-0.410,-0.065
'27:37.472',-0.405,-0.050
'27:37.475',-0.405,-0.050
'27:37.478',-0.400,-0.045
'27:37.481',-0.405,-0.045
'27:37.483',-0.410,-0.065
'27:37.486',-0.410,-0.055
'27:37.489',-0.410,-0.050
'27:37.492',-0.400,-0.040
'27:37.494',-0.390,-0.050
'27:37.497',-0.395,-0.050
'27:37.500',-0.415,-0.055
'27:37.503',-0.415,-0.065
'27:37.506',-0.405,-0.055
'27:37.508',-0.405,-0.035
'27:37.511',-0.410,-0.040
'27:37.514',-0.445,-0.040
'27:37.517',-0.490,-0.060
'27:37.519',-0.530,-0.055
'27:37.522',-0.530,-0.050
'27:37.525',-0.500,-0.040
'27:37.528',-0.380,-0.040
'27:37.531',-0.180,-0.040
'27:37.533',0.070,-0.060
'27:37.536',0.380,-0.065
'27:37.539',0.750,-0.065
'27:37.542',1.115,-0.070
'27:37.544',1.330,-0.095
'27:37.547',1.325,-0.125
'27:37.550',1.085,-0.135
'27:37.553',0.750,-0.130
'27:37.556',0.460,-0.085
'27:37.558',0.305,-0.030
'27:37.561',0.250,-0.010
'27:37.564',0.195,0.000
'27:37.567',0.075,0.000
'27:37.569',-0.070,-0.010
'27:37.572',-0.145,-0.015
'27:37.575',-0.180,-0.005
'27:37.578',-0.215,-0.025
'27:37.581',-0.275,-0.035
'27:37.583',-0.325,-0.040
'27:37.586',-0.365,-0.040
'27:37.589',-0.400,-0.040
'27:37.592',-0.425,-0.030
'27:37.594',-0.435,-0.040
'27:37.597',-0.435,-0.060
'27:37.600',-0.445,-0.060
'27:37.603',-0.455,-0.050
'27:37.606',-0.450,-0.050
'27:37.608',-0.445,-0.055
'27:37.611',-0.445,-0.060
'27:37.614',-0.440,-0.070
'27:37.617',-0.470,-0.070
'27:37.619',-0.485,-0.070
'27:37.622',-0.485,-0.060
'27:37.625',-0.480,-0.045
'27:37.628',-0.460,-0.060
'27:37.631',-0.455,-0.060
'27:37.633',-0.470,-0.065
'27:37.636',-0.480,-0.065
'27:37.639',-0.485,-0.060
'27:37.642',-0.480,-0.055
'27:37.644',-0.455,-0.050
'27:37.647',-0.465,-0.060
'27:37.650',-0.470,-0.070
'27:37.653',-0.480,-0.060
'27:37.656',-0.480,-0.055
'27:37.658',-0.475,-0.050
'27:37.661',-0.465,-0.055
'27:37.664',-0.480,-0.055
'27:37.667',-0.475,-0.070
'27:37.669',-0.485,-0.065
'27:37.672',-0.480,-0.060
'27:37.675',-0.460,-0.050
'27:37.678',-0.445,-0.055
'27:37.681',-0.465,-0.060
'27:37.683',-0.475,-0.060
'27:37.686',-0.485,-0.065
'27:37.689',-0.490,-0.055
'27:37.692',-0.460,-0.040
'27:37.694',-0.460,-0.050
'27:37.697',-0.470,-0.050
'27:37.700',-0.485,-0.065
'27:37.703',-0.495,-0.055
'27:37.706',-0.485,-0.040
'27:37.708',-0.490,-0.040
'27:37.711',-0.465,-0.040
'27:37.714',-0.470,-0.045
'27:37.717',-0.475,-0.040
'27:37.719',-0.485,-0.050
'27:37.722',-0.475,-0.045
'27:37.725',-0.460,-0.040
'27:37.728',-0.450,-0.040
'27:37.731',-0.475,-0.040
'27:37.733',-0.465,-0.060
'27:37.736',-0.465,-0.055
'27:37.739',-0.460,-0.050
'27:37.742',-0.455,-0.045
'27:37.744',-0.435,-0.045
'27:37.747',-0.430,-0.065
'27:37.750',-0.450,-0.060
'27:37.753',-0.450,-0.060
'27:37.756',-0.445,-0.055
'27:37.758',-0.445,-0.055
'27:37.761',-0.425,-0.050
'27:37.764',-0.405,-0.045
'27:37.767',-0.420,-0.070
'27:37.769',-0.430,-0.060
'27:37.772',-0.415,-0.060
'27:37.775',-0.400,-0.055
'27:37.778',-0.380,-0.055
'27:37.781',-0.380,-0.055
'27:37.783',-0.385,-0.060
'27:37.786',-0.380,-0.070
'27:37.789',-0.365,-0.055
'27:37.792',-0.350,-0.040
'27:37.794',-0.330,-0.055
'27:37.797',-0.315,-0.055
'27:37.800',-0.320,-0.065
'27:37.803',-0.310,-0.060
'27:37.806',-0.300,-0.050
'27:37.808',-0.285,-0.055
'27:37.811',-0.270,-0.055
'27:37.814',-0.255,-0.055
'27:37.817',-0.250,-0.065
'27:37.819',-0.260,-0.070
'27:37.822',-0.235,-0.055
'27:37.825',-0.225,-0.050
'27:37.828',-0.185,-0.050
'27:37.831',-0.180,-0.055
'27:37.833',-0.185,-0.065
'27:37.836',-0.185,-0.070
'27:37.839',-0.180,-0.055
'27:37.842',-0.165,-0.040
'27:37.844',-0.145,-0.050
'27:37.847',-0.145,-0.065
'27:37.850',-0.150,-0.075
'27:37.853',-0.135,-0.075
'27:37.856',-0.145,-0.070
'27:37.858',-0.145,-0.065
'27:37.861',-0.130,-0.070
'27:37.864',-0.145,-0.075
'27:37.867',-0.160,-0.075
'27:37.869',-0.165,-0.070
'27:37.872',-0.180,-0.060
'27:37.875',-0.180,-0.065
'27:37.878',-0.180,-0.060
'27:37.881',-0.210,-0.070
'27:37.883',-0.210,-0.070
'27:37.886',-0.245,-0.070
'27:37.889',-0.255,-0.060
'27:37.892',-0.270,-0.060
'27:37.894',-0.280,-0.055
'27:37.897',-0.300,-0.060
'27:37.900',-0.300,-0.065
'27:37.903',-0.315,-0.055
'27:37.906',-0.330,-0.055
'27:37.908',-0.330,-0.045
'27:37.911',-0.340,-0.050
'27:37.914',-0.340,-0.070
'27:37.917',-0.365,-0.065
'27:37.919',-0.370,-0.065
'27:37.922',-0.370,-0.065
'27:37.925',-0.370,-0.050
'27:37.928',-0.365,-0.055
'27:37.931',-0.380,-0.060
'27:37.933',-0.385,-0.055
'27:37.936',-0.405,-0.070
'27:37.939',-0.400,-0.050
'27:37.942',-0.390,-0.035
'27:37.944',-0.375,-0.050
'27:37.947',-0.380,-0.060
'27:37.950',-0.385,-0.050
'27:37.953',-0.410,-0.065
'27:37.956',-0.405,-0.045
'27:37.958',-0.400,-0.035
'27:37.961',-0.395,-0.050
'27:37.964',-0.400,-0.045
'27:37.967',-0.410,-0.070
'27:37.969',-0.420,-0.060
'27:37.972',-0.405,-0.045
'27:37.975',-0.400,-0.040
'27:37.978',-0.400,-0.035
'27:37.981',-0.410,-0.045
'27:37.983',-0.415,-0.045
'27:37.986',-0.420,-0.050
'27:37.989',-0.410,-0.045
'27:37.992',-0.405,-0.030
'27:37.994',-0.400,-0.035
'27:37.997',-0.390,-0.040
'27:38.000',-0.405,-0.050
'27:38.003',-0.415,-0.040
'27:38.006',-0.415,-0.030
'27:38.008',-0.395,-0.040
'27:38.011',-0.390,-0.030
'27:38.014',-0.400,-0.045
'27:38.017',-0.390,-0.050
'27:38.019',-0.405,-0.045
'27:38.022',-0.405,-0.050
'27:38.025',-0.385,-0.030
'27:38.028',-0.380,-0.030
'27:38.031',-0.375,-0.040
'27:38.033',-0.380,-0.060
'27:38.036',-0.390,-0.070
'27:38.039',-0.385,-0.050
'27:38.042',-0.370,-0.045
'27:38.044',-0.360,-0.045
'27:38.047',-0.370,-0.050
'27:38.050',-0.380,-0.065
'27:38.053',-0.385,-0.065
'27:38.056',-0.390,-0.055
'27:38.058',-0.385,-0.055
'27:38.061',-0.370,-0.060
'27:38.064',-0.380,-0.060
'27:38.067',-0.380,-0.070
'27:38.069',-0.390,-0.055
'27:38.072',-0.360,-0.055
'27:38.075',-0.370,-0.040
'27:38.078',-0.375,-0.050
'27:38.081',-0.365,-0.060
'27:38.083',-0.375,-0.060
'27:38.086',-0.390,-0.065
'27:38.089',-0.385,-0.050
'27:38.092',-0.380,-0.045
'27:38.094',-0.360,-0.040
'27:38.097',-0.370,-0.055
'27:38.100',-0.395,-0.065
'27:38.103',-0.415,-0.065
'27:38.106',-0.395,-0.050
'27:38.108',-0.395,-0.050
'27:38.111',-0.375,-0.045
'27:38.114',-0.380,-0.050
'27:38.117',-0.385,-0.065
'27:38.119',-0.385,-0.065
'27:38.122',-0.390,-0.055
'27:38.125',-0.385,-0.040
'27:38.128',-0.390,-0.060
'27:38.131',-0.375,-0.060
'27:38.133',-0.380,-0.065
'27:38.136',-0.395,-0.060
'27:38.139',-0.385,-0.060
'27:38.142',-0.365,-0.035
'27:38.144',-0.375,-0.035
'27:38.147',-0.385,-0.040
'27:38.150',-0.380,-0.045
'27:38.153',-0.385,-0.050
'27:38.156',-0.385,-0.040
'27:38.158',-0.380,-0.035
'27:38.161',-0.375,-0.045
'27:38.164',-0.375,-0.045
'27:38.167',-0.370,-0.065
'27:38.169',-0.395,-0.055
'27:38.172',-0.390,-0.050
'27:38.175',-0.390,-0.035
'27:38.178',-0.375,-0.035
'27:38.181',-0.375,-0.055
'27:38.183',-0.380,-0.075
'27:38.186',-0.395,-0.060
'27:38.189',-0.390,-0.060
'27:38.192',-0.385,-0.055
'27:38.194',-0.365,-0.055
'27:38.197',-0.380,-0.070
'27:38.200',-0.385,-0.075
'27:38.203',-0.395,-0.065
'27:38.206',-0.380,-0.055
'27:38.208',-0.380,-0.045
'27:38.211',-0.370,-0.055
'27:38.214',-0.375,-0.065
'27:38.217',-0.375,-0.080
'27:38.219',-0.390,-0.075
'27:38.222',-0.380,-0.060
'27:38.225',-0.385,-0.050
'27:38.228',-0.375,-0.045
'27:38.231',-0.370,-0.055
'27:38.233',-0.385,-0.060
'27:38.236',-0.390,-0.065
'27:38.239',-0.390,-0.060
'27:38.242',-0.390,-0.050
'27:38.244',-0.380,-0.055
'27:38.247',-0.385,-0.050
'27:38.250',-0.385,-0.065
'27:38.253',-0.390,-0.075
'27:38.256',-0.380,-0.055
'27:38.258',-0.380,-0.050
'27:38.261',-0.380,-0.045
'27:38.264',-0.390,-0.060
'27:38.267',-0.400,-0.065
'27:38.269',-0.400,-0.070
'27:38.272',-0.385,-0.055
'27:38.275',-0.380,-0.045
'27:38.278',-0.365,-0.055
'27:38.281',-0.370,-0.060
'27:38.283',-0.385,-0.060
'27:38.286',-0.395,-0.065
'27:38.289',-0.390,-0.045
'27:38.292',-0.380,-0.040
'27:38.294',-0.375,-0.045
'27:38.297',-0.380,-0.050
'27:38.300',-0.390,-0.060
'27:38.303',-0.390,-0.065
'27:38.306',-0.375,-0.055
'27:38.308',-0.375,-0.040
'27:38.311',-0.370,-0.045
'27:38.314',-0.365,-0.055
'27:38.317',-0.370,-0.060
'27:38.319',-0.380,-0.060
'27:38.322',-0.390,-0.050
'27:38.325',-0.380,-0.035
'27:38.328',-0.355,-0.040
'27:38.331',-0.360,-0.055
'27:38.333',-0.360,-0.065
'27:38.336',-0.365,-0.065
'27:38.339',-0.365,-0.055
'27:38.342',-0.350,-0.040
'27:38.344',-0.340,-0.045
'27:38.347',-0.330,-0.060
'27:38.350',-0.335,-0.065
'27:38.353',-0.330,-0.065
'27:38.356',-0.340,-0.065
'27:38.358',-0.330,-0.055
'27:38.361',-0.330,-0.045
'27:38.364',-0.315,-0.045
'27:38.367',-0.320,-0.045
'27:38.369',-0.325,-0.060
'27:38.372',-0.310,-0.055
'27:38.375',-0.290,-0.050
'27:38.378',-0.275,-0.055
'27:38.381',-0.250,-0.070
'27:38.383',-0.235,-0.065
'27:38.386',-0.235,-0.070
'27:38.389',-0.215,-0.055
'27:38.392',-0.235,-0.045
'27:38.394',-0.250,-0.055
'27:38.397',-0.255,-0.060
'27:38.400',-0.270,-0.070
'27:38.403',-0.300,-0.075
'27:38.406',-0.305,-0.060
'27:38.408',-0.285,-0.055
'27:38.411',-0.275,-0.050
'27:38.414',-0.275,-0.065
'27:38.417',-0.290,-0.075
'27:38.419',-0.305,-0.080
'27:38.422',-0.300,-0.070
'27:38.425',-0.300,-0.050
'27:38.428',-0.295,-0.055
'27:38.431',-0.315,-0.065
'27:38.433',-0.315,-0.075
'27:38.436',-0.355,-0.065
'27:38.439',-0.360,-0.055
'27:38.442',-0.360,-0.060
'27:38.444',-0.365,-0.060
'27:38.447',-0.370,-0.065
'27:38.450',-0.375,-0.070
'27:38.453',-0.400,-0.070
'27:38.456',-0.390,-0.060
'27:38.458',-0.390,-0.045
'27:38.461',-0.385,-0.050
'27:38.464',-0.375,-0.055
'27:38.467',-0.390,-0.055
'27:38.469',-0.385,-0.060
'27:38.472',-0.390,-0.065
'27:38.475',-0.390,-0.045
'27:38.478',-0.380,-0.060
'27:38.481',-0.375,-0.055
'27:38.483',-0.390,-0.070
'27:38.486',-0.405,-0.060
'27:38.489',-0.420,-0.060
'27:38.492',-0.410,-0.065
'27:38.494',-0.395,-0.065
'27:38.497',-0.400,-0.065
'27:38.500',-0.395,-0.075
'27:38.503',-0.385,-0.085
'27:38.506',-0.375,-0.060
'27:38.508',-0.375,-0.065
'27:38.511',-0.370,-0.070
'27:38.514',-0.400,-0.070
'27:38.517',-0.430,-0.080
'27:38.519',-0.475,-0.070
'27:38.522',-0.490,-0.065
'27:38.525',-0.490,-0.060
'27:38.528',-0.480,-0.065
