'Elapsed time','MLII','V1'
'10:01.461',-0.305,-0.120
'10:01.464',-0.295,-0.120
'10:01.467',-0.320,-0.105
'10:01.469',-0.305,-0.085
'10:01.472',-0.310,-0.095
'10:01.475',-0.320,-0.100
'10:01.478',-0.320,-0.110
'10:01.481',-0.335,-0.120
'10:01.483',-0.355,-0.100
'10:01.486',-0.350,-0.100
'10:01.489',-0.350,-0.095
'10:01.492',-0.320,-0.095
'10:01.494',-0.310,-0.125
'10:01.497',-0.295,-0.120
'10:01.500',-0.305,-0.105
'10:01.503',-0.320,-0.095
'10:01.506',-0.335,-0.095
'10:01.508',-0.330,-0.095
'10:01.511',-0.340,-0.110
'10:01.514',-0.320,-0.095
'10:01.517',-0.315,-0.085
'10:01.519',-0.315,-0.085
'10:01.522',-0.320,-0.085
'10:01.525',-0.325,-0.100
'10:01.528',-0.345,-0.100
'10:01.531',-0.350,-0.105
'10:01.533',-0.335,-0.100
'10:01.536',-0.305,-0.075
'10:01.539',-0.305,-0.090
'10:01.542',-0.310,-0.100
'10:01.544',-0.330,-0.115
'10:01.547',-0.350,-0.100
'10:01.550',-0.320,-0.085
'10:01.553',-0.335,-0.085
'10:01.556',-0.330,-0.100
'10:01.558',-0.335,-0.110
'10:01.561',-0.340,-0.115
'10:01.564',-0.345,-0.110
'10:01.567',-0.340,-0.105
'10:01.569',-0.330,-0.105
'10:01.572',-0.330,-0.115
'10:01.575',-0.340,-0.115
'10:01.578',-0.340,-0.125
'10:01.581',-0.345,-0.120
'10:01.583',-0.340,-0.105
'10:01.586',-0.330,-0.105
'10:01.589',-0.350,-0.105
'10:01.592',-0.360,-0.115
'10:01.594',-0.365,-0.130
'10:01.597',-0.380,-0.125
'10:01.600',-0.365,-0.115
'10:01.603',-0.385,-0.105
'10:01.606',-0.340,-0.110
'10:01.608',-0.330,-0.110
'10:01.611',-0.325,-0.125
'10:01.614',-0.350,-0.120
'10:01.617',-0.360,-0.110
'10:01.619',-0.335,-0.105
'10:01.622',-0.330,-0.110
'10:01.625',-0.330,-0.125
'10:01.628',-0.340,-0.120
'10:01.631',-0.345,-0.110
'10:01.633',-0.350,-0.110
'10:01.636',-0.360,-0.095
'10:01.639',-0.360,-0.100
'10:01.642',-0.345,-0.110
'10:01.644',-0.350,-0.120
'10:01.647',-0.350,-0.125
'10:01.650',-0.345,-0.120
'10:01.653',-0.335,-0.110
'10:01.656',-0.335,-0.100
'10:01.658',-0.335,-0.100
'10:01.661',-0.335,-0.120
'10:01.664',-0.330,-0.115
'10:01.667',-0.330,-0.105
'10:01.669',-0.345,-0.090
'10:01.672',-0.350,-0.090
'10:01.675',-0.340,-0.095
'10:01.678',-0.345,-0.100
'10:01.681',-0.345,-0.090
'10:01.683',-0.335,-0.080
'10:01.686',-0.320,-0.075
'10:01.689',-0.325,-0.075
'10:01.692',-0.325,-0.085
'10:01.694',-0.350,-0.090
'10:01.697',-0.360,-0.100
'10:01.700',-0.350,-0.085
'10:01.703',-0.335,-0.070
'10:01.706',-0.330,-0.085
'10:01.708',-0.330,-0.095
'10:01.711',-0.340,-0.100
'10:01.714',-0.335,-0.105
'10:01.717',-0.320,-0.095
'10:01.719',-0.315,-0.090
'10:01.722',-0.310,-0.095
'10:01.725',-0.315,-0.110
'10:01.728',-0.295,-0.125
'10:01.731',-0.300,-0.115
'10:01.733',-0.295,-0.115
'10:01.736',-0.280,-0.100
'10:01.739',-0.270,-0.100
'10:01.742',-0.290,-0.110
'10:01.744',-0.305,-0.120
'10:01.747',-0.305,-0.110
'10:01.750',-0.280,-0.105
'10:01.753',-0.230,-0.095
'10:01.756',-0.220,-0.105
'10:01.758',-0.205,-0.115
'10:01.761',-0.185,-0.120
'10:01.764',-0.180,-0.115
'10:01.767',-0.150,-0.095
'10:01.769',-0.145,-0.075
'10:01.772',-0.180,-0.080
'10:01.775',-0.220,-0.100
'10:01.778',-0.235,-0.105
'10:01.781',-0.235,-0.105
'10:01.783',-0.235,-0.095
'10:01.786',-0.220,-0.095
'10:01.789',-0.230,-0.110
'10:01.792',-0.235,-0.110
'10:01.794',-0.255,-0.135
'10:01.797',-0.250,-0.120
'10:01.800',-0.265,-0.105
'10:01.803',-0.245,-0.105
'10:01.806',-0.255,-0.100
'10:01.808',-0.270,-0.095
'10:01.811',-0.295,-0.110
'10:01.814',-0.310,-0.105
'10:01.817',-0.330,-0.100
'10:01.819',-0.330,-0.095
'10:01.822',-0.345,-0.085
'10:01.825',-0.350,-0.085
'10:01.828',-0.360,-0.090
'10:01.831',-0.370,-0.080
'10:01.833',-0.360,-0.070
'10:01.836',-0.345,-0.070
'10:01.839',-0.355,-0.075
'10:01.842',-0.365,-0.090
'10:01.844',-0.375,-0.100
'10:01.847',-0.375,-0.085
'10:01.850',-0.365,-0.065
'10:01.853',-0.355,-0.070
'10:01.856',-0.350,-0.070
'10:01.858',-0.360,-0.095
'10:01.861',-0.360,-0.095
'10:01.864',-0.365,-0.105
'10:01.867',-0.365,-0.105
'10:01.869',-0.355,-0.085
'10:01.872',-0.365,-0.090
'10:01.875',-0.370,-0.105
'10:01.878',-0.395,-0.120
'10:01.881',-0.415,-0.110
'10:01.883',-0.445,-0.105
'10:01.886',-0.460,-0.090
'10:01.889',-0.470,-0.095
'10:01.892',-0.420,-0.100
'10:01.894',-0.280,-0.115
'10:01.897',-0.040,-0.105
'10:01.900',0.275,-0.095
'10:01.903',0.620,-0.105
'10:01.906',0.985,-0.105
'10:01.908',1.320,-0.125
'10:01.911',1.475,-0.140
'10:01.914',1.410,-0.155
'10:01.917',1.160,-0.160
'10:01.919',0.810,-0.155
'10:01.922',0.500,-0.135
'10:01.925',0.250,-0.115
'10:01.928',0.130,-0.090
'10:01.931',0.050,-0.070
'10:01.933',-0.060,-0.055
'10:01.936',-0.160,-0.060
'10:01.939',-0.235,-0.075
'10:01.942',-0.275,-0.095
'10:01.944',-0.300,-0.095
'10:01.947',-0.350,-0.095
'10:01.950',-0.375,-0.085
'10:01.953',-0.385,-0.085
'10:01.956',-0.405,-0.080
'10:01.958',-0.415,-0.095
'10:01.961',-0.435,-0.090
'10:01.964',-0.445,-0.090
'10:01.967',-0.420,-0.070
'10:01.969',-0.410,-0.065
'10:01.972',-0.415,-0.085
'10:01.975',-0.415,-0.095
'10:01.978',-0.445,-0.105
'10:01.981',-0.445,-0.095
'10:01.983',-0.440,-0.080
'10:01.986',-0.430,-0.085
'10:01.989',-0.425,-0.080
'10:01.992',-0.420,-0.085
'10:01.994',-0.440,-0.095
'10:01.997',-0.460,-0.085
'10:02.000',-0.450,-0.080
'10:02.003',-0.435,-0.065
'10:02.006',-0.435,-0.070
'10:02.008',-0.440,-0.085
'10:02.011',-0.445,-0.095
'10:02.014',-0.450,-0.095
'10:02.017',-0.445,-0.075
'10:02.019',-0.450,-0.070
'10:02.022',-0.445,-0.090
'10:02.025',-0.445,-0.095
'10:02.028',-0.460,-0.100
'10:02.031',-0.475,-0.105
'10:02.033',-0.460,-0.105
'10:02.036',-0.445,-0.090
'10:02.039',-0.440,-0.095
'10:02.042',-0.455,-0.090
'10:02.044',-0.475,-0.100
'10:02.047',-0.490,-0.115
'10:02.050',-0.485,-0.095
'10:02.053',-0.470,-0.095
'10:02.056',-0.470,-0.095
'10:02.058',-0.470,-0.095
'10:02.061',-0.470,-0.110
'10:02.064',-0.480,-0.115
'10:02.067',-0.490,-0.100
'10:02.069',-0.475,-0.090
'10:02.072',-0.460,-0.085
'10:02.075',-0.465,-0.100
'10:02.078',-0.465,-0.105
'10:02.081',-0.470,-0.105
'10:02.083',-0.460,-0.095
'10:02.086',-0.470,-0.085
'10:02.089',-0.460,-0.085
'10:02.092',-0.455,-0.095
'10:02.094',-0.470,-0.115
'10:02.097',-0.460,-0.100
'10:02.100',-0.445,-0.085
'10:02.103',-0.455,-0.090
'10:02.106',-0.460,-0.085
'10:02.108',-0.450,-0.085
'10:02.111',-0.455,-0.105
'10:02.114',-0.455,-0.095
'10:02.117',-0.450,-0.095
'10:02.119',-0.450,-0.080
'10:02.122',-0.435,-0.090
'10:02.125',-0.430,-0.090
'10:02.128',-0.435,-0.085
'10:02.131',-0.430,-0.085
'10:02.133',-0.430,-0.080
'10:02.136',-0.410,-0.075
'10:02.139',-0.400,-0.070
'10:02.142',-0.415,-0.080
'10:02.144',-0.415,-0.085
'10:02.147',-0.400,-0.075
'10:02.150',-0.395,-0.065
'10:02.153',-0.375,-0.050
'10:02.156',-0.365,-0.060
'10:02.158',-0.355,-0.075
'10:02.161',-0.340,-0.095
'10:02.164',-0.340,-0.090
'10:02.167',-0.330,-0.070
'10:02.169',-0.320,-0.060
'10:02.172',-0.290,-0.065
'10:02.175',-0.300,-0.085
'10:02.178',-0.305,-0.080
'10:02.181',-0.290,-0.090
'10:02.183',-0.270,-0.110
'10:02.186',-0.255,-0.100
'10:02.189',-0.240,-0.100
'10:02.192',-0.225,-0.125
'10:02.194',-0.220,-0.125
'10:02.197',-0.215,-0.115
'10:02.200',-0.180,-0.105
'10:02.203',-0.165,-0.105
'10:02.206',-0.155,-0.105
'10:02.208',-0.155,-0.110
'10:02.211',-0.160,-0.110
'10:02.214',-0.180,-0.105
'10:02.217',-0.165,-0.090
'10:02.219',-0.135,-0.095
'10:02.222',-0.125,-0.100
'10:02.225',-0.125,-0.110
'10:02.228',-0.125,-0.115
'10:02.231',-0.140,-0.115
'10:02.233',-0.130,-0.100
'10:02.236',-0.115,-0.095
'10:02.239',-0.115,-0.090
'10:02.242',-0.145,-0.110
'10:02.244',-0.155,-0.115
'10:02.247',-0.175,-0.100
'10:02.250',-0.185,-0.090
'10:02.253',-0.195,-0.090
'10:02.256',-0.195,-0.095
'10:02.258',-0.205,-0.110
'10:02.261',-0.230,-0.100
'10:02.264',-0.250,-0.100
'10:02.267',-0.265,-0.100
'10:02.269',-0.280,-0.080
'10:02.272',-0.285,-0.100
'10:02.275',-0.315,-0.085
'10:02.278',-0.330,-0.090
'10:02.281',-0.345,-0.080
'10:02.283',-0.340,-0.080
'10:02.286',-0.340,-0.070
'10:02.289',-0.355,-0.065
'10:02.292',-0.380,-0.070
'10:02.294',-0.385,-0.075
'10:02.297',-0.400,-0.075
'10:02.300',-0.390,-0.065
'10:02.303',-0.390,-0.065
'10:02.306',-0.400,-0.070
'10:02.308',-0.400,-0.070
'10:02.311',-0.400,-0.075
'10:02.314',-0.405,-0.075
'10:02.317',-0.405,-0.070
'10:02.319',-0.385,-0.055
'10:02.322',-0.390,-0.065
'10:02.325',-0.405,-0.075
'10:02.328',-0.425,-0.080
'10:02.331',-0.430,-0.075
'10:02.333',-0.430,-0.080
'10:02.336',-0.415,-0.075
'10:02.339',-0.400,-0.070
'10:02.342',-0.415,-0.090
'10:02.344',-0.425,-0.105
'10:02.347',-0.435,-0.105
'10:02.350',-0.420,-0.090
'10:02.353',-0.420,-0.075
'10:02.356',-0.435,-0.090
'10:02.358',-0.435,-0.090
'10:02.361',-0.450,-0.105
'10:02.364',-0.455,-0.105
'10:02.367',-0.440,-0.100
'10:02.369',-0.430,-0.080
'10:02.372',-0.425,-0.090
'10:02.375',-0.425,-0.100
'10:02.378',-0.435,-0.110
'10:02.381',-0.445,-0.095
'10:02.383',-0.440,-0.090
'10:02.386',-0.430,-0.085
'10:02.389',-0.430,-0.075
'10:02.392',-0.435,-0.095
'10:02.394',-0.435,-0.100
'10:02.397',-0.450,-0.095
'10:02.400',-0.435,-0.090
'10:02.403',-0.440,-0.080
'10:02.406',-0.425,-0.085
'10:02.408',-0.425,-0.085
'10:02.411',-0.415,-0.100
'10:02.414',-0.425,-0.100
'10:02.417',-0.430,-0.090
'10:02.419',-0.415,-0.080
'10:02.422',-0.420,-0.080
'10:02.425',-0.415,-0.090
'10:02.428',-0.430,-0.090
'10:02.431',-0.440,-0.100
'10:02.433',-0.425,-0.090
'10:02.436',-0.410,-0.080
'10:02.439',-0.425,-0.075
'10:02.442',-0.415,-0.080
'10:02.444',-0.430,-0.090
'10:02.447',-0.415,-0.080
'10:02.450',-0.410,-0.075
'10:02.453',-0.400,-0.070
'10:02.456',-0.405,-0.065
'10:02.458',-0.410,-0.070
'10:02.461',-0.415,-0.080
'10:02.464',-0.415,-0.080
'10:02.467',-0.410,-0.070
'10:02.469',-0.395,-0.065
'10:02.472',-0.395,-0.065
'10:02.475',-0.400,-0.070
'10:02.478',-0.405,-0.080
'10:02.481',-0.425,-0.075
'10:02.483',-0.430,-0.060
'10:02.486',-0.420,-0.055
'10:02.489',-0.410,-0.075
'10:02.492',-0.410,-0.070
'10:02.494',-0.430,-0.080
'10:02.497',-0.430,-0.090
'10:02.500',-0.425,-0.085
'10:02.503',-0.420,-0.085
'10:02.506',-0.410,-0.085
'10:02.508',-0.415,-0.100
'10:02.511',-0.420,-0.115
'10:02.514',-0.440,-0.110
'10:02.517',-0.430,-0.095
'10:02.519',-0.425,-0.080
'10:02.522',-0.415,-0.090
'10:02.525',-0.425,-0.085
'10:02.528',-0.430,-0.105
'10:02.531',-0.440,-0.095
'10:02.533',-0.430,-0.095
'10:02.536',-0.415,-0.090
'10:02.539',-0.410,-0.095
'10:02.542',-0.415,-0.105
'10:02.544',-0.415,-0.105
'10:02.547',-0.425,-0.110
'10:02.550',-0.415,-0.080
'10:02.553',-0.410,-0.085
'10:02.556',-0.405,-0.085
'10:02.558',-0.420,-0.110
'10:02.561',-0.425,-0.100
'10:02.564',-0.440,-0.100
'10:02.567',-0.435,-0.090
'10:02.569',-0.430,-0.080
'10:02.572',-0.425,-0.080
'10:02.575',-0.420,-0.085
'10:02.578',-0.435,-0.095
'10:02.581',-0.435,-0.095
'10:02.583',-0.420,-0.090
'10:02.586',-0.415,-0.085
'10:02.589',-0.405,-0.085
'10:02.592',-0.415,-0.110
'10:02.594',-0.425,-0.110
'10:02.597',-0.430,-0.105
'10:02.600',-0.425,-0.085
'10:02.603',-0.410,-0.090
'10:02.606',-0.415,-0.100
'10:02.608',-0.405,-0.095
'10:02.611',-0.410,-0.100
'10:02.614',-0.420,-0.100
'10:02.617',-0.420,-0.075
'10:02.619',-0.415,-0.075
'10:02.622',-0.405,-0.070
'10:02.625',-0.415,-0.090
'10:02.628',-0.420,-0.090
'10:02.631',-0.435,-0.085
'10:02.633',-0.420,-0.070
'10:02.636',-0.415,-0.075
'10:02.639',-0.400,-0.080
'10:02.642',-0.420,-0.090
'10:02.644',-0.435,-0.090
'10:02.647',-0.425,-0.080
'10:02.650',-0.425,-0.075
'10:02.653',-0.425,-0.055
'10:02.656',-0.415,-0.065
'10:02.658',-0.410,-0.105
'10:02.661',-0.405,-0.095
'10:02.664',-0.420,-0.110
'10:02.667',-0.415,-0.105
'10:02.669',-0.410,-0.085
'10:02.672',-0.410,-0.095
'10:02.675',-0.425,-0.105
'10:02.678',-0.425,-0.110
'10:02.681',-0.415,-0.105
'10:02.683',-0.395,-0.085
'10:02.686',-0.370,-0.085
'10:02.689',-0.355,-0.090
'10:02.692',-0.355,-0.105
'10:02.694',-0.370,-0.105
'10:02.697',-0.365,-0.105
'10:02.700',-0.355,-0.105
'10:02.703',-0.350,-0.090
'10:02.706',-0.340,-0.095
'10:02.708',-0.355,-0.105
'10:02.711',-0.350,-0.110
'10:02.714',-0.335,-0.100
'10:02.717',-0.305,-0.095
'10:02.719',-0.280,-0.090
'10:02.722',-0.270,-0.090
'10:02.725',-0.245,-0.095
'10:02.728',-0.250,-0.100
'10:02.731',-0.260,-0.095
'10:02.733',-0.275,-0.080
'10:02.736',-0.285,-0.075
'10:02.739',-0.285,-0.080
'10:02.742',-0.285,-0.090
'10:02.744',-0.300,-0.100
'10:02.747',-0.310,-0.095
'10:02.750',-0.310,-0.085
'10:02.753',-0.315,-0.075
'10:02.756',-0.310,-0.080
'10:02.758',-0.320,-0.085
'10:02.761',-0.315,-0.090
'10:02.764',-0.315,-0.080
'10:02.767',-0.320,-0.065
'10:02.769',-0.335,-0.065
'10:02.772',-0.345,-0.065
'10:02.775',-0.365,-0.070
'10:02.778',-0.385,-0.085
'10:02.781',-0.400,-0.090
'10:02.783',-0.405,-0.080
'10:02.786',-0.395,-0.055
'10:02.789',-0.400,-0.075
'10:02.792',-0.410,-0.075
'10:02.794',-0.425,-0.090
'10:02.797',-0.445,-0.080
'10:02.800',-0.435,-0.070
'10:02.803',-0.435,-0.050
'10:02.806',-0.420,-0.070
'10:02.808',-0.425,-0.065
'10:02.811',-0.425,-0.080
'10:02.814',-0.435,-0.095
'10:02.817',-0.430,-0.085
'10:02.819',-0.430,-0.075
'10:02.822',-0.420,-0.095
'10:02.825',-0.425,-0.100
'10:02.828',-0.430,-0.100
'10:02.831',-0.435,-0.110
'10:02.833',-0.430,-0.100
'10:02.836',-0.430,-0.085
'10:02.839',-0.420,-0.095
'10:02.842',-0.435,-0.095
'10:02.844',-0.450,-0.105
'10:02.847',-0.465,-0.110
'10:02.850',-0.480,-0.100
'10:02.853',-0.500,-0.080
'10:02.856',-0.500,-0.080
'10:02.858',-0.495,-0.095
'10:02.861',-0.455,-0.100
'10:02.864',-0.315,-0.100
'10:02.867',-0.065,-0.080
'10:02.869',0.230,-0.065
'10:02.872',0.575,-0.070
'10:02.875',0.950,-0.095
'10:02.878',1.285,-0.110
'10:02.881',1.460,-0.110
'10:02.883',1.395,-0.130
'10:02.886',1.145,-0.135
'10:02.889',0.810,-0.145
'10:02.892',0.510,-0.135
'10:02.894',0.295,-0.105
'10:02.897',0.185,-0.075
'10:02.900',0.130,-0.035
'10:02.903',0.030,-0.035
'10:02.906',-0.080,-0.060
'10:02.908',-0.165,-0.060
'10:02.911',-0.210,-0.070
'10:02.914',-0.260,-0.075
'10:02.917',-0.315,-0.070
'10:02.919',-0.335,-0.050
'10:02.922',-0.360,-0.060
'10:02.925',-0.395,-0.060
'10:02.928',-0.435,-0.065
'10:02.931',-0.460,-0.075
'10:02.933',-0.450,-0.060
'10:02.936',-0.450,-0.055
'10:02.939',-0.450,-0.060
'10:02.942',-0.445,-0.055
'10:02.944',-0.470,-0.060
'10:02.947',-0.490,-0.065
'10:02.950',-0.470,-0.050
'10:02.953',-0.465,-0.050
'10:02.956',-0.470,-0.055
'10:02.958',-0.460,-0.065
'10:02.961',-0.480,-0.060
'10:02.964',-0.475,-0.070
'10:02.967',-0.470,-0.060
'10:02.969',-0.470,-0.055
'10:02.972',-0.475,-0.070
'10:02.975',-0.470,-0.075
'10:02.978',-0.485,-0.090
'10:02.981',-0.495,-0.095
'10:02.983',-0.485,-0.080
'10:02.986',-0.490,-0.060
'10:02.989',-0.480,-0.070
'10:02.992',-0.490,-0.075
'10:02.994',-0.485,-0.100
'10:02.997',-0.480,-0.085
'10:03.000',-0.465,-0.075
'10:03.003',-0.465,-0.070
'10:03.006',-0.465,-0.075
'10:03.008',-0.470,-0.080
'10:03.011',-0.485,-0.080
'10:03.014',-0.500,-0.090
'10:03.017',-0.490,-0.080
'10:03.019',-0.485,-0.070
'10:03.022',-0.480,-0.070
'10:03.025',-0.490,-0.085
'10:03.028',-0.490,-0.085
'10:03.031',-0.490,-0.090
'10:03.033',-0.485,-0.080
'10:03.036',-0.475,-0.065
'10:03.039',-0.475,-0.080
'10:03.042',-0.485,-0.080
'10:03.044',-0.495,-0.085
'10:03.047',-0.500,-0.075
'10:03.050',-0.490,-0.070
'10:03.053',-0.485,-0.050
'10:03.056',-0.490,-0.060
'10:03.058',-0.485,-0.065
'10:03.061',-0.485,-0.090
'10:03.064',-0.485,-0.080
'10:03.067',-0.475,-0.065
'10:03.069',-0.470,-0.065
'10:03.072',-0.465,-0.060
'10:03.075',-0.470,-0.060
'10:03.078',-0.475,-0.065
'10:03.081',-0.485,-0.080
'10:03.083',-0.460,-0.055
'10:03.086',-0.450,-0.050
'10:03.089',-0.450,-0.050
'10:03.092',-0.450,-0.055
'10:03.094',-0.445,-0.060
'10:03.097',-0.455,-0.055
'10:03.100',-0.440,-0.060
'10:03.103',-0.425,-0.045
'10:03.106',-0.425,-0.050
'10:03.108',-0.420,-0.060
'10:03.111',-0.415,-0.060
'10:03.114',-0.405,-0.060
'10:03.117',-0.400,-0.055
'10:03.119',-0.390,-0.050
'10:03.122',-0.375,-0.035
'10:03.125',-0.370,-0.045
'10:03.128',-0.375,-0.050
'10:03.131',-0.380,-0.070
'10:03.133',-0.365,-0.070
'10:03.136',-0.330,-0.070
'10:03.139',-0.315,-0.075
'10:03.142',-0.305,-0.085
'10:03.144',-0.315,-0.105
'10:03.147',-0.320,-0.095
'10:03.150',-0.295,-0.090
'10:03.153',-0.260,-0.085
'10:03.156',-0.240,-0.085
'10:03.158',-0.230,-0.090
'10:03.161',-0.225,-0.100
'10:03.164',-0.215,-0.105
'10:03.167',-0.190,-0.090
'10:03.169',-0.165,-0.085
'10:03.172',-0.150,-0.095
'10:03.175',-0.140,-0.105
'10:03.178',-0.140,-0.100
'10:03.181',-0.135,-0.100
'10:03.183',-0.120,-0.095
'10:03.186',-0.110,-0.065
'10:03.189',-0.110,-0.080
'10:03.192',-0.105,-0.085
'10:03.194',-0.100,-0.090
'10:03.197',-0.115,-0.100
'10:03.200',-0.085,-0.095
'10:03.203',-0.075,-0.080
'10:03.206',-0.075,-0.085
'10:03.208',-0.075,-0.100
'10:03.211',-0.085,-0.100
'10:03.214',-0.105,-0.095
'10:03.217',-0.115,-0.095
'10:03.219',-0.120,-0.080
'10:03.222',-0.130,-0.085
'10:03.225',-0.160,-0.085
'10:03.228',-0.190,-0.095
'10:03.231',-0.205,-0.085
'10:03.233',-0.210,-0.065
'10:03.236',-0.210,-0.060
'10:03.239',-0.220,-0.055
'10:03.242',-0.245,-0.070
'10:03.244',-0.265,-0.075
'10:03.247',-0.295,-0.065
'10:03.250',-0.285,-0.060
'10:03.253',-0.300,-0.045
'10:03.256',-0.305,-0.045
'10:03.258',-0.320,-0.060
'10:03.261',-0.330,-0.060
'10:03.264',-0.350,-0.065
'10:03.267',-0.355,-0.045
'10:03.269',-0.355,-0.045
'10:03.272',-0.350,-0.050
'10:03.275',-0.360,-0.045
'10:03.278',-0.370,-0.065
'10:03.281',-0.385,-0.070
'10:03.283',-0.380,-0.045
'10:03.286',-0.370,-0.030
'10:03.289',-0.370,-0.040
'10:03.292',-0.385,-0.055
'10:03.294',-0.385,-0.060
'10:03.297',-0.420,-0.065
'10:03.300',-0.410,-0.065
'10:03.303',-0.405,-0.060
'10:03.306',-0.410,-0.065
'10:03.308',-0.410,-0.070
'10:03.311',-0.420,-0.080
'10:03.314',-0.415,-0.080
'10:03.317',-0.420,-0.070
'10:03.319',-0.425,-0.065
'10:03.322',-0.430,-0.075
'10:03.325',-0.430,-0.070
'10:03.328',-0.435,-0.080
'10:03.331',-0.445,-0.085
'10:03.333',-0.440,-0.065
'10:03.336',-0.425,-0.060
'10:03.339',-0.420,-0.070
'10:03.342',-0.415,-0.080
'10:03.344',-0.425,-0.085
'10:03.347',-0.445,-0.075
'10:03.350',-0.425,-0.070
'10:03.353',-0.420,-0.065
'10:03.356',-0.415,-0.055
'10:03.358',-0.420,-0.060
'10:03.361',-0.430,-0.070
'10:03.364',-0.435,-0.070
'10:03.367',-0.425,-0.065
'10:03.369',-0.410,-0.060
'10:03.372',-0.400,-0.060
'10:03.375',-0.395,-0.075
'10:03.378',-0.405,-0.065
'10:03.381',-0.410,-0.070
'10:03.383',-0.400,-0.055
'10:03.386',-0.395,-0.060
'10:03.389',-0.395,-0.060
'10:03.392',-0.395,-0.065
'10:03.394',-0.410,-0.065
'10:03.397',-0.425,-0.055
'10:03.400',-0.420,-0.045
'10:03.403',-0.405,-0.035
'10:03.406',-0.400,-0.030
'10:03.408',-0.390,-0.040
'10:03.411',-0.400,-0.055
'10:03.414',-0.405,-0.050
'10:03.417',-0.400,-0.040
'10:03.419',-0.385,-0.030
'10:03.422',-0.370,-0.030
'10:03.425',-0.370,-0.050
'10:03.428',-0.375,-0.055
'10:03.431',-0.395,-0.050
'10:03.433',-0.385,-0.050
'10:03.436',-0.380,-0.045
'10:03.439',-0.370,-0.050
'10:03.442',-0.375,-0.050
'10:03.444',-0.380,-0.055
'10:03.447',-0.390,-0.050
'10:03.450',-0.390,-0.045
'10:03.453',-0.375,-0.045
'10:03.456',-0.365,-0.045
'10:03.458',-0.375,-0.055
'10:03.461',-0.380,-0.070
'10:03.464',-0.395,-0.070
'10:03.467',-0.390,-0.065
'10:03.469',-0.385,-0.055
'10:03.472',-0.385,-0.065
'10:03.475',-0.390,-0.065
'10:03.478',-0.395,-0.085
'10:03.481',-0.405,-0.080
'10:03.483',-0.400,-0.065
'10:03.486',-0.390,-0.060
'10:03.489',-0.385,-0.080
'10:03.492',-0.385,-0.095
'10:03.494',-0.380,-0.090
'10:03.497',-0.385,-0.085
'10:03.500',-0.400,-0.070
'10:03.503',-0.390,-0.070
'10:03.506',-0.395,-0.065
'10:03.508',-0.395,-0.070
'10:03.511',-0.395,-0.090
'10:03.514',-0.390,-0.085
'10:03.517',-0.400,-0.065
'10:03.519',-0.390,-0.060
'10:03.522',-0.385,-0.065
'10:03.525',-0.385,-0.070
'10:03.528',-0.395,-0.075
'10:03.531',-0.400,-0.070
'10:03.533',-0.390,-0.055
'10:03.536',-0.385,-0.055
'10:03.539',-0.380,-0.055
'10:03.542',-0.390,-0.065
'10:03.544',-0.400,-0.065
'10:03.547',-0.410,-0.065
'10:03.550',-0.400,-0.065
'10:03.553',-0.405,-0.045
'10:03.556',-0.390,-0.060
'10:03.558',-0.395,-0.060
'10:03.561',-0.385,-0.065
'10:03.564',-0.395,-0.070
'10:03.567',-0.380,-0.050
'10:03.569',-0.375,-0.045
'10:03.572',-0.380,-0.040
'10:03.575',-0.390,-0.040
'10:03.578',-0.405,-0.050
'10:03.581',-0.410,-0.060
'10:03.583',-0.395,-0.045
'10:03.586',-0.390,-0.035
'10:03.589',-0.390,-0.040
'10:03.592',-0.385,-0.045
'10:03.594',-0.390,-0.050
'10:03.597',-0.390,-0.055
'10:03.600',-0.375,-0.035
'10:03.603',-0.380,-0.025
'10:03.606',-0.375,-0.025
'10:03.608',-0.375,-0.035
'10:03.611',-0.385,-0.055
'10:03.614',-0.395,-0.055
'10:03.617',-0.395,-0.050
'10:03.619',-0.390,-0.035
'10:03.622',-0.385,-0.050
'10:03.625',-0.385,-0.060
'10:03.628',-0.380,-0.060
'10:03.631',-0.390,-0.075
'10:03.633',-0.375,-0.065
'10:03.636',-0.365,-0.045
'10:03.639',-0.370,-0.060
'10:03.642',-0.375,-0.070
'10:03.644',-0.385,-0.070
'10:03.647',-0.390,-0.085
'10:03.650',-0.370,-0.065
'10:03.653',-0.360,-0.050
'10:03.656',-0.350,-0.050
'10:03.658',-0.355,-0.050
'10:03.661',-0.330,-0.070
'10:03.664',-0.330,-0.070
'10:03.667',-0.320,-0.060
'10:03.669',-0.315,-0.045
'10:03.672',-0.305,-0.045
'10:03.675',-0.305,-0.055
'10:03.678',-0.305,-0.060
'10:03.681',-0.300,-0.065
'10:03.683',-0.295,-0.055
'10:03.686',-0.290,-0.050
'10:03.689',-0.290,-0.050
'10:03.692',-0.285,-0.055
'10:03.694',-0.275,-0.060
'10:03.697',-0.260,-0.060
'10:03.700',-0.225,-0.055
'10:03.703',-0.195,-0.035
'10:03.706',-0.210,-0.040
'10:03.708',-0.215,-0.050
'10:03.711',-0.240,-0.065
'10:03.714',-0.270,-0.060
'10:03.717',-0.260,-0.060
'10:03.719',-0.250,-0.045
'10:03.722',-0.235,-0.055
'10:03.725',-0.240,-0.060
'10:03.728',-0.270,-0.070
'10:03.731',-0.305,-0.075
'10:03.733',-0.305,-0.065
'10:03.736',-0.285,-0.040
'10:03.739',-0.265,-0.055
'10:03.742',-0.290,-0.065
'10:03.744',-0.290,-0.065
'10:03.747',-0.310,-0.060
