'Elapsed time','MLII','V1'
'21:43.336',-0.695,-0.255
'21:43.339',-0.800,-0.210
'21:43.342',-0.860,-0.165
'21:43.344',-0.905,-0.145
'21:43.347',-0.925,-0.120
'21:43.350',-0.940,-0.090
'21:43.353',-0.925,-0.065
'21:43.356',-0.915,-0.020
'21:43.358',-0.890,0.010
'21:43.361',-0.890,0.035
'21:43.364',-0.885,0.055
'21:43.367',-0.855,0.080
'21:43.369',-0.815,0.125
'21:43.372',-0.775,0.155
'21:43.375',-0.725,0.185
'21:43.378',-0.695,0.190
'21:43.381',-0.675,0.205
'21:43.383',-0.665,0.240
'21:43.386',-0.645,0.275
'21:43.389',-0.610,0.290
'21:43.392',-0.575,0.310
'21:43.394',-0.565,0.305
'21:43.397',-0.550,0.305
'21:43.400',-0.530,0.320
'21:43.403',-0.510,0.335
'21:43.406',-0.495,0.355
'21:43.408',-0.485,0.355
'21:43.411',-0.500,0.345
'21:43.414',-0.495,0.330
'21:43.417',-0.500,0.330
'21:43.419',-0.500,0.345
'21:43.422',-0.490,0.350
'21:43.425',-0.485,0.345
'21:43.428',-0.490,0.350
'21:43.431',-0.500,0.340
'21:43.433',-0.525,0.335
'21:43.436',-0.515,0.355
'21:43.439',-0.520,0.370
'21:43.442',-0.510,0.365
'21:43.444',-0.515,0.360
'21:43.447',-0.530,0.360
'21:43.450',-0.550,0.365
'21:43.453',-0.565,0.365
'21:43.456',-0.550,0.380
'21:43.458',-0.535,0.385
'21:43.461',-0.540,0.375
'21:43.464',-0.550,0.380
'21:43.467',-0.575,0.375
'21:43.469',-0.570,0.400
'21:43.472',-0.565,0.410
'21:43.475',-0.560,0.415
'21:43.478',-0.560,0.410
'21:43.481',-0.565,0.400
'21:43.483',-0.590,0.395
'21:43.486',-0.585,0.405
'21:43.489',-0.580,0.420
'21:43.492',-0.575,0.425
'21:43.494',-0.565,0.420
'21:43.497',-0.585,0.410
'21:43.500',-0.580,0.415
'21:43.503',-0.585,0.420
'21:43.506',-0.565,0.440
'21:43.508',-0.550,0.435
'21:43.511',-0.550,0.420
'21:43.514',-0.540,0.420
'21:43.517',-0.545,0.415
'21:43.519',-0.535,0.425
'21:43.522',-0.505,0.420
'21:43.525',-0.510,0.425
'21:43.528',-0.490,0.415
'21:43.531',-0.480,0.410
'21:43.533',-0.470,0.400
'21:43.536',-0.465,0.405
'21:43.539',-0.445,0.405
'21:43.542',-0.415,0.395
'21:43.544',-0.410,0.390
'21:43.547',-0.400,0.380
'21:43.550',-0.390,0.375
'21:43.553',-0.380,0.385
'21:43.556',-0.355,0.395
'21:43.558',-0.325,0.375
'21:43.561',-0.330,0.365
'21:43.564',-0.300,0.355
'21:43.567',-0.295,0.340
'21:43.569',-0.280,0.335
'21:43.572',-0.250,0.345
'21:43.575',-0.235,0.335
'21:43.578',-0.220,0.330
'21:43.581',-0.205,0.300
'21:43.583',-0.200,0.305
'21:43.586',-0.185,0.300
'21:43.589',-0.160,0.305
'21:43.592',-0.140,0.280
'21:43.594',-0.130,0.290
'21:43.597',-0.125,0.260
'21:43.600',-0.125,0.255
'21:43.603',-0.100,0.250
'21:43.606',-0.075,0.265
'21:43.608',-0.070,0.230
'21:43.611',-0.060,0.220
'21:43.614',-0.070,0.210
'21:43.617',-0.065,0.200
'21:43.619',-0.045,0.195
'21:43.622',-0.035,0.195
'21:43.625',-0.020,0.185
'21:43.628',-0.020,0.175
'21:43.631',-0.025,0.140
'21:43.633',-0.035,0.140
'21:43.636',-0.030,0.140
'21:43.639',-0.025,0.160
'21:43.642',-0.010,0.140
'21:43.644',-0.015,0.140
'21:43.647',-0.015,0.125
'21:43.650',-0.025,0.115
'21:43.653',-0.030,0.120
'21:43.656',-0.025,0.120
'21:43.658',-0.020,0.125
'21:43.661',-0.030,0.125
'21:43.664',-0.040,0.110
'21:43.667',-0.050,0.105
'21:43.669',-0.055,0.105
'21:43.672',-0.055,0.125
'21:43.675',-0.045,0.120
'21:43.678',-0.050,0.125
'21:43.681',-0.045,0.115
'21:43.683',-0.065,0.115
'21:43.686',-0.055,0.125
'21:43.689',-0.040,0.140
'21:43.692',-0.035,0.140
'21:43.694',-0.035,0.140
'21:43.697',-0.045,0.125
'21:43.700',-0.060,0.130
'21:43.703',-0.055,0.130
'21:43.706',-0.060,0.140
'21:43.708',-0.060,0.120
'21:43.711',-0.080,0.110
'21:43.714',-0.080,0.100
'21:43.717',-0.090,0.105
'21:43.719',-0.065,0.110
'21:43.722',-0.045,0.130
'21:43.725',-0.020,0.120
'21:43.728',-0.020,0.130
'21:43.731',-0.025,0.115
'21:43.733',-0.040,0.105
'21:43.736',-0.040,0.110
'21:43.739',-0.040,0.135
'21:43.742',-0.020,0.130
'21:43.744',-0.025,0.130
'21:43.747',-0.040,0.125
'21:43.750',-0.055,0.140
'21:43.753',-0.050,0.145
'21:43.756',-0.050,0.140
'21:43.758',-0.030,0.135
'21:43.761',-0.040,0.115
'21:43.764',-0.030,0.120
'21:43.767',-0.030,0.115
'21:43.769',-0.020,0.130
'21:43.772',-0.025,0.140
'21:43.775',-0.025,0.140
'21:43.778',-0.045,0.150
'21:43.781',-0.080,0.115
'21:43.783',-0.120,0.120
'21:43.786',-0.145,0.125
'21:43.789',-0.165,0.140
'21:43.792',-0.185,0.135
'21:43.794',-0.210,0.140
'21:43.797',-0.235,0.135
'21:43.800',-0.270,0.130
'21:43.803',-0.290,0.145
'21:43.806',-0.280,0.155
'21:43.808',-0.280,0.150
'21:43.811',-0.270,0.145
'21:43.814',-0.285,0.140
'21:43.817',-0.295,0.125
'21:43.819',-0.300,0.140
'21:43.822',-0.295,0.145
'21:43.825',-0.280,0.145
'21:43.828',-0.285,0.135
'21:43.831',-0.285,0.120
'21:43.833',-0.295,0.105
'21:43.836',-0.300,0.120
'21:43.839',-0.295,0.125
'21:43.842',-0.285,0.125
'21:43.844',-0.280,0.125
'21:43.847',-0.280,0.115
'21:43.850',-0.285,0.115
'21:43.853',-0.285,0.130
'21:43.856',-0.290,0.125
'21:43.858',-0.285,0.130
'21:43.861',-0.275,0.120
'21:43.864',-0.275,0.115
'21:43.867',-0.290,0.105
'21:43.869',-0.295,0.115
'21:43.872',-0.280,0.130
'21:43.875',-0.280,0.125
'21:43.878',-0.270,0.110
'21:43.881',-0.270,0.105
'21:43.883',-0.280,0.100
'21:43.886',-0.265,0.120
'21:43.889',-0.275,0.115
'21:43.892',-0.275,0.110
'21:43.894',-0.265,0.120
'21:43.897',-0.270,0.100
'21:43.900',-0.285,0.100
'21:43.903',-0.275,0.110
'21:43.906',-0.265,0.115
'21:43.908',-0.260,0.110
'21:43.911',-0.260,0.100
'21:43.914',-0.255,0.100
'21:43.917',-0.255,0.090
'21:43.919',-0.260,0.110
'21:43.922',-0.255,0.110
'21:43.925',-0.240,0.120
'21:43.928',-0.230,0.110
'21:43.931',-0.245,0.095
'21:43.933',-0.250,0.085
'21:43.936',-0.250,0.100
'21:43.939',-0.235,0.130
'21:43.942',-0.235,0.140
'21:43.944',-0.245,0.155
'21:43.947',-0.260,0.160
'21:43.950',-0.295,0.185
'21:43.953',-0.305,0.210
'21:43.956',-0.315,0.230
'21:43.958',-0.300,0.235
'21:43.961',-0.255,0.210
'21:43.964',-0.175,0.170
'21:43.967',-0.055,0.110
'21:43.969',0.090,0.040
'21:43.972',0.245,-0.040
'21:43.975',0.380,-0.135
'21:43.978',0.480,-0.230
'21:43.981',0.555,-0.325
'21:43.983',0.660,-0.445
'21:43.986',0.805,-0.605
'21:43.989',0.975,-0.780
'21:43.992',1.125,-0.970
'21:43.994',1.280,-1.120
'21:43.997',1.405,-1.240
'21:44.000',1.505,-1.280
'21:44.003',1.575,-1.285
'21:44.006',1.620,-1.275
'21:44.008',1.625,-1.265
'21:44.011',1.625,-1.240
'21:44.014',1.585,-1.195
'21:44.017',1.520,-1.140
'21:44.019',1.390,-1.055
'21:44.022',1.210,-0.970
'21:44.025',1.050,-0.895
'21:44.028',0.865,-0.830
'21:44.031',0.705,-0.765
'21:44.033',0.525,-0.700
'21:44.036',0.345,-0.630
'21:44.039',0.170,-0.565
'21:44.042',-0.040,-0.490
'21:44.044',-0.235,-0.460
'21:44.047',-0.405,-0.410
'21:44.050',-0.550,-0.370
'21:44.053',-0.690,-0.330
'21:44.056',-0.805,-0.285
'21:44.058',-0.875,-0.245
'21:44.061',-0.945,-0.215
'21:44.064',-0.975,-0.195
'21:44.067',-1.010,-0.170
'21:44.069',-1.000,-0.125
'21:44.072',-0.980,-0.105
'21:44.075',-0.965,-0.065
'21:44.078',-0.960,-0.025
'21:44.081',-0.955,-0.010
'21:44.083',-0.945,0.025
'21:44.086',-0.920,0.065
'21:44.089',-0.870,0.095
'21:44.092',-0.830,0.130
'21:44.094',-0.790,0.130
'21:44.097',-0.770,0.155
'21:44.100',-0.750,0.180
'21:44.103',-0.725,0.215
'21:44.106',-0.695,0.240
'21:44.108',-0.670,0.260
'21:44.111',-0.645,0.275
'21:44.114',-0.625,0.285
'21:44.117',-0.610,0.285
'21:44.119',-0.595,0.310
'21:44.122',-0.570,0.335
'21:44.125',-0.550,0.320
'21:44.128',-0.555,0.325
'21:44.131',-0.545,0.305
'21:44.133',-0.560,0.315
'21:44.136',-0.555,0.320
'21:44.139',-0.550,0.335
'21:44.142',-0.555,0.340
'21:44.144',-0.560,0.330
'21:44.147',-0.555,0.330
'21:44.150',-0.570,0.325
'21:44.153',-0.585,0.345
'21:44.156',-0.565,0.355
'21:44.158',-0.565,0.360
'21:44.161',-0.570,0.360
'21:44.164',-0.580,0.360
'21:44.167',-0.605,0.365
'21:44.169',-0.595,0.375
'21:44.172',-0.600,0.390
'21:44.175',-0.580,0.380
'21:44.178',-0.605,0.380
'21:44.181',-0.615,0.390
'21:44.183',-0.620,0.390
'21:44.186',-0.625,0.400
'21:44.189',-0.610,0.420
'21:44.192',-0.610,0.420
'21:44.194',-0.615,0.420
'21:44.197',-0.630,0.415
'21:44.200',-0.640,0.415
'21:44.203',-0.640,0.440
'21:44.206',-0.625,0.440
'21:44.208',-0.635,0.435
'21:44.211',-0.625,0.445
'21:44.214',-0.630,0.430
'21:44.217',-0.635,0.425
'21:44.219',-0.640,0.445
'21:44.222',-0.630,0.450
'21:44.225',-0.625,0.450
'21:44.228',-0.615,0.450
'21:44.231',-0.615,0.455
'21:44.233',-0.625,0.440
'21:44.236',-0.620,0.450
'21:44.239',-0.600,0.455
'21:44.242',-0.590,0.450
'21:44.244',-0.575,0.445
'21:44.247',-0.585,0.440
'21:44.250',-0.590,0.435
'21:44.253',-0.575,0.445
'21:44.256',-0.550,0.460
'21:44.258',-0.530,0.450
'21:44.261',-0.525,0.440
'21:44.264',-0.525,0.430
'21:44.267',-0.520,0.420
'21:44.269',-0.490,0.430
'21:44.272',-0.465,0.435
'21:44.275',-0.465,0.430
'21:44.278',-0.445,0.425
'21:44.281',-0.445,0.420
'21:44.283',-0.430,0.405
'21:44.286',-0.420,0.415
'21:44.289',-0.395,0.420
'21:44.292',-0.375,0.415
'21:44.294',-0.360,0.400
'21:44.297',-0.355,0.385
'21:44.300',-0.340,0.375
'21:44.303',-0.315,0.395
'21:44.306',-0.280,0.395
'21:44.308',-0.265,0.375
'21:44.311',-0.265,0.380
'21:44.314',-0.245,0.350
'21:44.317',-0.245,0.350
'21:44.319',-0.215,0.345
'21:44.322',-0.195,0.360
'21:44.325',-0.175,0.345
'21:44.328',-0.155,0.330
'21:44.331',-0.170,0.310
'21:44.333',-0.150,0.300
'21:44.336',-0.125,0.305
'21:44.339',-0.110,0.300
'21:44.342',-0.100,0.285
'21:44.344',-0.075,0.285
'21:44.347',-0.080,0.275
'21:44.350',-0.090,0.255
'21:44.353',-0.080,0.255
'21:44.356',-0.070,0.260
'21:44.358',-0.040,0.255
'21:44.361',-0.045,0.240
'21:44.364',-0.045,0.225
'21:44.367',-0.055,0.215
'21:44.369',-0.050,0.210
'21:44.372',-0.045,0.225
'21:44.375',-0.045,0.220
'21:44.378',-0.030,0.205
'21:44.381',-0.045,0.200
'21:44.383',-0.050,0.205
'21:44.386',-0.070,0.205
'21:44.389',-0.055,0.200
'21:44.392',-0.050,0.205
'21:44.394',-0.065,0.195
'21:44.397',-0.080,0.185
'21:44.400',-0.090,0.190
'21:44.403',-0.095,0.200
'21:44.406',-0.090,0.210
'21:44.408',-0.090,0.210
'21:44.411',-0.085,0.210
'21:44.414',-0.085,0.200
'21:44.417',-0.110,0.220
'21:44.419',-0.090,0.225
'21:44.422',-0.075,0.240
'21:44.425',-0.070,0.245
'21:44.428',-0.075,0.235
'21:44.431',-0.075,0.235
'21:44.433',-0.090,0.230
'21:44.436',-0.080,0.230
'21:44.439',-0.080,0.240
'21:44.442',-0.085,0.225
'21:44.444',-0.090,0.215
'21:44.447',-0.100,0.210
'21:44.450',-0.090,0.205
'21:44.453',-0.085,0.215
'21:44.456',-0.065,0.235
'21:44.458',-0.050,0.235
'21:44.461',-0.045,0.230
'21:44.464',-0.045,0.205
'21:44.467',-0.050,0.220
'21:44.469',-0.070,0.225
'21:44.472',-0.055,0.245
'21:44.475',-0.055,0.245
'21:44.478',-0.060,0.245
'21:44.481',-0.065,0.240
'21:44.483',-0.100,0.245
'21:44.486',-0.100,0.245
'21:44.489',-0.065,0.235
'21:44.492',-0.070,0.230
'21:44.494',-0.040,0.240
'21:44.497',-0.055,0.215
'21:44.500',-0.055,0.225
'21:44.503',-0.065,0.240
'21:44.506',-0.065,0.255
'21:44.508',-0.070,0.260
'21:44.511',-0.110,0.255
'21:44.514',-0.150,0.250
'21:44.517',-0.195,0.245
'21:44.519',-0.215,0.260
'21:44.522',-0.220,0.270
'21:44.525',-0.245,0.270
'21:44.528',-0.270,0.260
'21:44.531',-0.295,0.270
'21:44.533',-0.310,0.265
'21:44.536',-0.320,0.280
'21:44.539',-0.310,0.285
'21:44.542',-0.305,0.285
'21:44.544',-0.310,0.270
'21:44.547',-0.325,0.255
'21:44.550',-0.335,0.265
'21:44.553',-0.340,0.270
'21:44.556',-0.320,0.280
'21:44.558',-0.300,0.270
'21:44.561',-0.315,0.275
'21:44.564',-0.320,0.255
'21:44.567',-0.330,0.265
'21:44.569',-0.325,0.255
'21:44.572',-0.315,0.270
'21:44.575',-0.305,0.275
'21:44.578',-0.305,0.265
'21:44.581',-0.305,0.260
'21:44.583',-0.315,0.250
'21:44.586',-0.310,0.260
'21:44.589',-0.300,0.270
'21:44.592',-0.300,0.270
'21:44.594',-0.300,0.270
'21:44.597',-0.310,0.250
'21:44.600',-0.305,0.245
'21:44.603',-0.310,0.255
'21:44.606',-0.305,0.275
'21:44.608',-0.285,0.270
'21:44.611',-0.285,0.260
'21:44.614',-0.290,0.260
'21:44.617',-0.315,0.255
'21:44.619',-0.295,0.265
'21:44.622',-0.290,0.275
'21:44.625',-0.275,0.265
'21:44.628',-0.275,0.260
'21:44.631',-0.290,0.245
'21:44.633',-0.295,0.255
'21:44.636',-0.300,0.260
'21:44.639',-0.280,0.275
'21:44.642',-0.270,0.270
'21:44.644',-0.260,0.265
'21:44.647',-0.275,0.265
'21:44.650',-0.275,0.255
'21:44.653',-0.280,0.275
'21:44.656',-0.255,0.285
'21:44.658',-0.245,0.270
'21:44.661',-0.250,0.275
'21:44.664',-0.260,0.270
'21:44.667',-0.280,0.270
'21:44.669',-0.285,0.295
'21:44.672',-0.290,0.325
'21:44.675',-0.295,0.340
'21:44.678',-0.320,0.375
'21:44.681',-0.345,0.380
'21:44.683',-0.350,0.385
'21:44.686',-0.315,0.400
'21:44.689',-0.255,0.380
'21:44.692',-0.105,0.330
'21:44.694',0.020,0.275
'21:44.697',0.155,0.185
'21:44.700',0.285,0.080
'21:44.703',0.410,-0.020
'21:44.706',0.535,-0.090
'21:44.708',0.635,-0.200
'21:44.711',0.765,-0.325
'21:44.714',0.910,-0.495
'21:44.717',1.060,-0.685
'21:44.719',1.210,-0.865
'21:44.722',1.345,-1.005
'21:44.725',1.490,-1.095
'21:44.728',1.585,-1.120
'21:44.731',1.645,-1.140
'21:44.733',1.640,-1.125
'21:44.736',1.640,-1.100
'21:44.739',1.635,-1.045
'21:44.742',1.600,-0.985
'21:44.744',1.485,-0.920
'21:44.747',1.285,-0.850
'21:44.750',1.075,-0.765
'21:44.753',0.900,-0.690
'21:44.756',0.745,-0.615
'21:44.758',0.595,-0.565
'21:44.761',0.410,-0.500
'21:44.764',0.245,-0.445
'21:44.767',0.015,-0.385
'21:44.769',-0.210,-0.315
'21:44.772',-0.395,-0.240
'21:44.775',-0.535,-0.200
'21:44.778',-0.680,-0.165
'21:44.781',-0.800,-0.140
'21:44.783',-0.920,-0.105
'21:44.786',-1.000,-0.055
'21:44.789',-1.030,-0.010
'21:44.792',-1.035,0.010
'21:44.794',-1.045,0.040
'21:44.797',-1.040,0.070
'21:44.800',-1.030,0.090
'21:44.803',-1.015,0.130
'21:44.806',-1.005,0.185
'21:44.808',-0.980,0.205
'21:44.811',-0.960,0.245
'21:44.814',-0.920,0.255
'21:44.817',-0.890,0.280
'21:44.819',-0.840,0.320
'21:44.822',-0.805,0.345
'21:44.825',-0.775,0.380
'21:44.828',-0.760,0.400
'21:44.831',-0.735,0.395
'21:44.833',-0.730,0.420
'21:44.836',-0.700,0.440
'21:44.839',-0.670,0.465
'21:44.842',-0.635,0.475
'21:44.844',-0.620,0.480
'21:44.847',-0.615,0.480
'21:44.850',-0.615,0.470
'21:44.853',-0.605,0.490
'21:44.856',-0.575,0.505
'21:44.858',-0.570,0.500
'21:44.861',-0.575,0.500
'21:44.864',-0.585,0.480
'21:44.867',-0.605,0.500
'21:44.869',-0.605,0.495
'21:44.872',-0.600,0.510
'21:44.875',-0.605,0.510
'21:44.878',-0.605,0.495
'21:44.881',-0.610,0.500
'21:44.883',-0.630,0.505
'21:44.886',-0.625,0.515
'21:44.889',-0.625,0.530
'21:44.892',-0.625,0.525
'21:44.894',-0.620,0.520
'21:44.897',-0.640,0.530
'21:44.900',-0.650,0.525
'21:44.903',-0.640,0.540
'21:44.906',-0.650,0.560
'21:44.908',-0.640,0.545
'21:44.911',-0.650,0.545
'21:44.914',-0.665,0.540
'21:44.917',-0.670,0.550
'21:44.919',-0.675,0.565
'21:44.922',-0.670,0.565
'21:44.925',-0.660,0.580
'21:44.928',-0.660,0.570
'21:44.931',-0.675,0.570
'21:44.933',-0.675,0.555
'21:44.936',-0.665,0.565
'21:44.939',-0.660,0.580
'21:44.942',-0.655,0.585
'21:44.944',-0.645,0.580
'21:44.947',-0.660,0.580
'21:44.950',-0.660,0.580
'21:44.953',-0.660,0.585
'21:44.956',-0.650,0.585
'21:44.958',-0.640,0.590
'21:44.961',-0.640,0.585
'21:44.964',-0.635,0.575
'21:44.967',-0.640,0.575
'21:44.969',-0.635,0.575
'21:44.972',-0.615,0.595
'21:44.975',-0.600,0.590
'21:44.978',-0.600,0.575
'21:44.981',-0.595,0.570
'21:44.983',-0.600,0.560
'21:44.986',-0.575,0.570
'21:44.989',-0.555,0.565
'21:44.992',-0.540,0.565
'21:44.994',-0.540,0.555
'21:44.997',-0.525,0.550
'21:45.000',-0.535,0.535
'21:45.003',-0.505,0.540
'21:45.006',-0.480,0.545
'21:45.008',-0.470,0.540
'21:45.011',-0.455,0.535
'21:45.014',-0.435,0.520
'21:45.017',-0.430,0.515
'21:45.019',-0.410,0.510
'21:45.022',-0.385,0.520
'21:45.025',-0.375,0.510
'21:45.028',-0.355,0.500
'21:45.031',-0.350,0.495
'21:45.033',-0.350,0.485
'21:45.036',-0.325,0.485
'21:45.039',-0.300,0.485
'21:45.042',-0.285,0.475
'21:45.044',-0.270,0.475
'21:45.047',-0.270,0.460
'21:45.050',-0.235,0.440
'21:45.053',-0.235,0.445
'21:45.056',-0.215,0.440
'21:45.058',-0.190,0.435
'21:45.061',-0.170,0.420
'21:45.064',-0.175,0.395
'21:45.067',-0.170,0.390
'21:45.069',-0.165,0.400
'21:45.072',-0.140,0.400
'21:45.075',-0.120,0.395
'21:45.078',-0.120,0.385
'21:45.081',-0.110,0.355
'21:45.083',-0.120,0.350
'21:45.086',-0.115,0.350
'21:45.089',-0.100,0.340
'21:45.092',-0.095,0.345
'21:45.094',-0.080,0.330
'21:45.097',-0.100,0.315
'21:45.100',-0.110,0.310
'21:45.103',-0.100,0.305
'21:45.106',-0.095,0.315
'21:45.108',-0.095,0.295
'21:45.111',-0.110,0.290
'21:45.114',-0.105,0.285
'21:45.117',-0.125,0.285
'21:45.119',-0.115,0.275
'21:45.122',-0.115,0.280
'21:45.125',-0.110,0.295
'21:45.128',-0.115,0.275
'21:45.131',-0.125,0.275
'21:45.133',-0.140,0.250
'21:45.136',-0.140,0.270
'21:45.139',-0.145,0.280
'21:45.142',-0.150,0.280
'21:45.144',-0.160,0.290
'21:45.147',-0.160,0.270
'21:45.150',-0.170,0.275
'21:45.153',-0.150,0.290
'21:45.156',-0.140,0.285
'21:45.158',-0.130,0.300
'21:45.161',-0.115,0.290
'21:45.164',-0.135,0.290
'21:45.167',-0.140,0.285
'21:45.169',-0.145,0.290
'21:45.172',-0.140,0.300
'21:45.175',-0.130,0.290
'21:45.178',-0.140,0.275
'21:45.181',-0.160,0.260
'21:45.183',-0.175,0.260
'21:45.186',-0.175,0.270
'21:45.189',-0.155,0.270
'21:45.192',-0.120,0.275
'21:45.194',-0.115,0.270
'21:45.197',-0.100,0.255
'21:45.200',-0.110,0.260
'21:45.203',-0.105,0.275
'21:45.206',-0.090,0.275
'21:45.208',-0.080,0.275
'21:45.211',-0.100,0.270
'21:45.214',-0.105,0.265
'21:45.217',-0.120,0.260
'21:45.219',-0.115,0.275
'21:45.222',-0.100,0.285
'21:45.225',-0.100,0.275
'21:45.228',-0.095,0.260
'21:45.231',-0.095,0.250
'21:45.233',-0.115,0.255
'21:45.236',-0.105,0.260
'21:45.239',-0.090,0.275
'21:45.242',-0.095,0.285
'21:45.244',-0.105,0.270
'21:45.247',-0.135,0.270
'21:45.250',-0.180,0.260
'21:45.253',-0.210,0.285
'21:45.256',-0.230,0.295
'21:45.258',-0.240,0.285
'21:45.261',-0.270,0.280
'21:45.264',-0.290,0.275
'21:45.267',-0.310,0.275
'21:45.269',-0.340,0.285
'21:45.272',-0.340,0.295
'21:45.275',-0.330,0.285
'21:45.278',-0.340,0.275
'21:45.281',-0.340,0.255
'21:45.283',-0.350,0.265
'21:45.286',-0.365,0.260
'21:45.289',-0.345,0.275
'21:45.292',-0.340,0.275
'21:45.294',-0.355,0.260
'21:45.297',-0.345,0.250
'21:45.300',-0.365,0.245
'21:45.303',-0.360,0.245
'21:45.306',-0.340,0.260
'21:45.308',-0.330,0.260
'21:45.311',-0.330,0.245
'21:45.314',-0.335,0.240
'21:45.317',-0.345,0.235
'21:45.319',-0.345,0.245
'21:45.322',-0.335,0.250
'21:45.325',-0.330,0.260
'21:45.328',-0.330,0.245
'21:45.331',-0.330,0.240
'21:45.333',-0.345,0.230
'21:45.336',-0.350,0.235
'21:45.339',-0.340,0.245
'21:45.342',-0.330,0.245
'21:45.344',-0.335,0.230
'21:45.347',-0.340,0.230
'21:45.350',-0.345,0.215
'21:45.353',-0.345,0.220
'21:45.356',-0.335,0.235
'21:45.358',-0.315,0.230
'21:45.361',-0.320,0.225
'21:45.364',-0.335,0.220
'21:45.367',-0.325,0.215
'21:45.369',-0.320,0.220
'21:45.372',-0.315,0.230
'21:45.375',-0.305,0.230
'21:45.378',-0.295,0.220
'21:45.381',-0.305,0.210
'21:45.383',-0.320,0.205
'21:45.386',-0.305,0.215
'21:45.389',-0.310,0.225
'21:45.392',-0.295,0.220
'21:45.394',-0.285,0.220
'21:45.397',-0.275,0.205
'21:45.400',-0.295,0.215
'21:45.403',-0.295,0.235
'21:45.406',-0.295,0.260
'21:45.408',-0.305,0.270
'21:45.411',-0.315,0.290
'21:45.414',-0.335,0.310
'21:45.417',-0.340,0.320
'21:45.419',-0.305,0.335
'21:45.422',-0.230,0.320
'21:45.425',-0.090,0.265
'21:45.428',0.050,0.195
'21:45.431',0.200,0.120
'21:45.433',0.335,0.010
'21:45.436',0.460,-0.080
'21:45.439',0.570,-0.155
'21:45.442',0.675,-0.255
'21:45.444',0.775,-0.380
'21:45.447',0.905,-0.545
'21:45.450',1.045,-0.740
'21:45.453',1.205,-0.900
'21:45.456',1.345,-1.045
'21:45.458',1.470,-1.120
'21:45.461',1.515,-1.155
'21:45.464',1.535,-1.165
'21:45.467',1.515,-1.150
'21:45.469',1.495,-1.105
'21:45.472',1.455,-1.035
'21:45.475',1.340,-0.985
'21:45.478',1.165,-0.905
'21:45.481',0.955,-0.830
'21:45.483',0.745,-0.750
'21:45.486',0.570,-0.675
'21:45.489',0.415,-0.590
'21:45.492',0.245,-0.525
'21:45.494',0.040,-0.475
'21:45.497',-0.190,-0.425
'21:45.500',-0.420,-0.375
'21:45.503',-0.565,-0.320
'21:45.506',-0.700,-0.270
'21:45.508',-0.815,-0.230
'21:45.511',-0.925,-0.185
'21:45.514',-1.005,-0.150
'21:45.517',-1.060,-0.130
'21:45.519',-1.070,-0.090
'21:45.522',-1.055,-0.040
'21:45.525',-1.040,-0.025
'21:45.528',-1.020,0.005
'21:45.531',-1.030,0.030
'21:45.533',-1.030,0.060
'21:45.536',-1.000,0.100
'21:45.539',-0.950,0.135
'21:45.542',-0.900,0.165
'21:45.544',-0.860,0.190
'21:45.547',-0.815,0.205
'21:45.550',-0.800,0.220
'21:45.553',-0.780,0.255
'21:45.556',-0.750,0.280
'21:45.558',-0.720,0.295
'21:45.561',-0.695,0.305
'21:45.564',-0.685,0.300
'21:45.567',-0.670,0.320
'21:45.569',-0.630,0.330
'21:45.572',-0.620,0.345
'21:45.575',-0.605,0.345
'21:45.578',-0.595,0.340
'21:45.581',-0.595,0.345
'21:45.583',-0.605,0.335
'21:45.586',-0.595,0.340
'21:45.589',-0.595,0.345
'21:45.592',-0.595,0.345
'21:45.594',-0.595,0.340
'21:45.597',-0.595,0.345
'21:45.600',-0.625,0.335
'21:45.603',-0.620,0.345
'21:45.606',-0.610,0.360
'21:45.608',-0.605,0.360
'21:45.611',-0.605,0.360
'21:45.614',-0.625,0.350
'21:45.617',-0.635,0.355
'21:45.619',-0.640,0.360
'21:45.622',-0.635,0.375
'21:45.625',-0.625,0.380
'21:45.628',-0.630,0.370
'21:45.631',-0.655,0.370
'21:45.633',-0.660,0.375
'21:45.636',-0.660,0.380
'21:45.639',-0.655,0.390
'21:45.642',-0.650,0.380
'21:45.644',-0.650,0.395
'21:45.647',-0.665,0.370
'21:45.650',-0.670,0.380
'21:45.653',-0.665,0.395
'21:45.656',-0.660,0.415
'21:45.658',-0.650,0.385
'21:45.661',-0.665,0.405
'21:45.664',-0.660,0.385
'21:45.667',-0.675,0.390
'21:45.669',-0.665,0.390
'21:45.672',-0.645,0.400
'21:45.675',-0.645,0.415
'21:45.678',-0.640,0.385
'21:45.681',-0.645,0.390
'21:45.683',-0.645,0.380
'21:45.686',-0.640,0.385
'21:45.689',-0.625,0.405
'21:45.692',-0.610,0.395
'21:45.694',-0.615,0.385
'21:45.697',-0.590,0.375
'21:45.700',-0.600,0.375
'21:45.703',-0.590,0.380
'21:45.706',-0.565,0.385
'21:45.708',-0.545,0.380
'21:45.711',-0.530,0.370
'21:45.714',-0.520,0.370
'21:45.717',-0.525,0.355
'21:45.719',-0.510,0.350
'21:45.722',-0.480,0.355
'21:45.725',-0.455,0.340
'21:45.728',-0.445,0.330
'21:45.731',-0.445,0.310
'21:45.733',-0.430,0.315
'21:45.736',-0.420,0.320
'21:45.739',-0.400,0.325
'21:45.742',-0.375,0.315
'21:45.744',-0.360,0.305
'21:45.747',-0.340,0.290
'21:45.750',-0.335,0.290
'21:45.753',-0.320,0.295
